what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1410340822834
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1410340822835
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1410340822835
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1410340822836
started,bundle,org.eclipse.dltk.core,1.0.0.me201101171005,"org.eclipse.dltk.core",1410340822836
started,bundle,org.eclipse.dltk.launching,2.0.0.me201106292137,"org.eclipse.dltk.launching",1410340822836
started,bundle,org.eclipse.dltk.ui,1.0.0.me201012090051,"org.eclipse.dltk.ui",1410340822836
started,bundle,org.eclipse.ecf,3.1.0.v20100529-0735,"org.eclipse.ecf",1410340822836
started,bundle,org.eclipse.ecf.filetransfer,4.0.0.v20100529-0735,"org.eclipse.ecf.filetransfer",1410340822836
started,bundle,org.eclipse.ecf.identity,3.1.0.v20100529-0735,"org.eclipse.ecf.identity",1410340822836
started,bundle,org.eclipse.ecf.provider.filetransfer,3.1.0.v20100529-0735,"org.eclipse.ecf.provider.filetransfer",1410340822836
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20100529-0735,"org.eclipse.ecf.provider.filetransfer.httpclient",1410340822836
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1410340822836
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1410340822836
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1410340822836
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1410340822836
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1410340822837
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20100503,"org.eclipse.equinox.frameworkadmin",1410340822838
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.200.v20100505,"org.eclipse.equinox.frameworkadmin.equinox",1410340822839
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.1.R36x_v20100901,"org.eclipse.equinox.p2.artifact.repository",1410340822839
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1410340822840
started,bundle,org.eclipse.equinox.p2.director,2.0.2.R36x_v20100823,"org.eclipse.equinox.p2.director",1410340822840
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1410340822841
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1410340822841
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.0.v20100518,"org.eclipse.equinox.p2.extensionlocation",1410340822841
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.100.v20100503,"org.eclipse.equinox.p2.garbagecollector",1410340822841
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1410340822842
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1410340822842
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1410340822842
started,bundle,org.eclipse.equinox.p2.publisher,1.1.2.v20100824-2220,"org.eclipse.equinox.p2.publisher",1410340822843
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1410340822843
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1410340822843
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.0.2.R36x_v20100823,"org.eclipse.equinox.p2.touchpoint.eclipse",1410340822843
started,bundle,org.eclipse.equinox.p2.touchpoint.natives,1.0.200.v20100503a,"org.eclipse.equinox.p2.touchpoint.natives",1410340822843
started,bundle,org.eclipse.equinox.p2.ui,2.0.0.v20100518,"org.eclipse.equinox.p2.ui",1410340822843
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1410340822843
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1410340822844
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.201.R36x_v20100823,"org.eclipse.equinox.p2.updatesite",1410340822844
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1410340822844
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1410340822844
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1410340822844
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20100503,"org.eclipse.equinox.simpleconfigurator.manipulator",1410340822844
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1410340822845
started,bundle,org.eclipse.gef,3.6.1.v20100712-1224,"org.eclipse.gef",1410340822845
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1410340822845
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1410340822845
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1410340822845
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1410340822845
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1410340822845
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1410340822845
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1410340822846
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1410340822846
started,bundle,org.eclipse.maynstall.client.core,0.5.0.v201102081600,"org.eclipse.maynstall.client.core",1410340822846
started,bundle,org.eclipse.maynstall.common.util,0.5.0.v201102081600,"org.eclipse.maynstall.common.util",1410340822846
started,bundle,org.eclipse.maynstall.model.core,0.2.0.v201102081600,"org.eclipse.maynstall.model.core",1410340822846
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1410340822846
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1410340822846
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1410340822846
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1410340822847
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1410340822847
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1410340822847
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1410340822847
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1410340822847
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1410340822847
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1410340822847
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1410340822847
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1410340822847
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1410340822847
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1410340822847
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1410340822847
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1410340822847
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1410340822848
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1410340822848
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1410340822848
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1410340822848
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1410340822848
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1410340822848
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1410340822848
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1410340822848
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1410340822848
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.me201106292137,"org.eclipse.wst.common.project.facet.core",1410340822848
started,bundle,org.eclipse.wst.common.snippets,1.2.1.me201012090051,"org.eclipse.wst.common.snippets",1410340822848
started,bundle,org.eclipse.wst.jsdt.atfdebug,0.0.1.me201012110023,"org.eclipse.wst.jsdt.atfdebug",1410340822848
started,bundle,org.eclipse.wst.web,1.1.401.v201007151900,"org.eclipse.wst.web",1410340822848
started,bundle,org.jboss.tools.common,2.0.0.me201003052220,"org.jboss.tools.common",1410340822848
started,bundle,org.jboss.tools.common.model,2.0.0.me201012090051,"org.jboss.tools.common.model",1410340822848
started,bundle,org.jboss.tools.vpe,2.1.0.me201012090051,"org.jboss.tools.vpe",1410340822848
started,bundle,org.jboss.tools.vpe.xulrunner,2.1.0.me201012090051,"org.jboss.tools.vpe.xulrunner",1410340822849
started,bundle,org.springframework.ide.eclipse.osgi.targetdefinition,2.5.2.201101081000-RELEASE,"org.springframework.ide.eclipse.osgi.targetdefinition",1410340822849
started,bundle,org.tigris.subversion.clientadapter,1.10.1,"org.tigris.subversion.clientadapter",1410340822849
started,bundle,org.tigris.subversion.subclipse.core,1.10.4,"org.tigris.subversion.subclipse.core",1410340822849
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1410340822849
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.1.0,"org.tigris.subversion.subclipse.tools.usage",1410340822849
started,bundle,org.tigris.subversion.subclipse.ui,1.10.4,"org.tigris.subversion.subclipse.ui",1410340822849
os,sysinfo,,,"win32",1410340822852
arch,sysinfo,,,"x86",1410340822852
ws,sysinfo,,,"win32",1410340822852
locale,sysinfo,,,"en_US",1410340822852
processors,sysinfo,,,"4",1410340822853
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1410340822853
java.runtime.version,sysinfo,,,"1.6.0_13-b03",1410340822853
java.specification.name,sysinfo,,,"Java Platform API Specification",1410340822853
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1410340822853
java.specification.version,sysinfo,,,"1.6",1410340822853
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1410340822853
java.version,sysinfo,,,"1.6.0_13",1410340822853
java.vm.info,sysinfo,,,"mixed mode",1410340822853
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1410340822853
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1410340822853
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1410340822853
java.vm.specification.version,sysinfo,,,"1.0",1410340822853
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1410340822853
java.vm.version,sysinfo,,,"11.3-b02",1410340822853
started,bundle,org.jboss.tools.jst.web.ui,2.0.0.me201012090051,"org.jboss.tools.jst.web.ui",1410340823049
started,bundle,com.genuitec.pulse2.client.common.exec,4.0.0.v201106201300,"com.genuitec.pulse2.client.common.exec",1410340823063
started,bundle,org.jboss.tools.jsf.ui,2.0.0.me201012090051,"org.jboss.tools.jsf.ui",1410340823161
started,bundle,com.genuitec.org.hibernate.eclipse,3.2.4.CR1-me201012090051,"com.genuitec.org.hibernate.eclipse",1410340823543
started,bundle,com.genuitec.eclipse.dashboard,9.0.0.me201105262038,"com.genuitec.eclipse.dashboard",1410340824074
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410340826692
started,bundle,com.genuitec.pulse.client.targetcfg.collab.workspace.ui,4.0.0.v201105241300,"com.genuitec.pulse.client.targetcfg.collab.workspace.ui",1410340829777
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410340839446
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1410340842768
started,bundle,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.ui.views.log",1410340842782
started,bundle,org.eclipse.pde.ui,3.6.1.v20100810_r361,"org.eclipse.pde.ui",1410340842793
opened,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1410340843033
started,bundle,com.genuitec.eclipse.web.imagepreviewer,9.0.0.me201012090051,"com.genuitec.eclipse.web.imagepreviewer",1410340843074
opened,view,com.genuitec.eclipse.web.imagepreviewer,9.0.0.me201012090051,"uky.article.imageviewer.views.ImageView",1410340843107
opened,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1410340843199
opened,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1410340843329
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1410340843604
activated,perspective,com.genuitec.myeclipse.perspective,9.0.0.me201106290046,"com.genuitec.myeclipse.perspective.myeclipseperspective",1410340843652
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1410340843844
closed,view,com.genuitec.pulse.client.targetcfg.collab.ui,4.0.0.v201105241300,"com.genuitec.pulse.client.targetcfg.collab.ui.view.controlcenter",1410340843935
activated,view,com.genuitec.eclipse.web.imagepreviewer,9.0.0.me201012090051,"uky.article.imageviewer.views.ImageView",1410340846526
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1410340846534
started,bundle,org.eclipse.draw2d,3.6.1.v20100913-2020,"org.eclipse.draw2d",1410340846652
opened,view,com.genuitec.myeclipse.perspective,9.0.0.me201106290046,"org.eclipse.wst.common.snippets.internal.ui.SnippetsView",1410340847029
closed,view,com.genuitec.eclipse.web.imagepreviewer,9.0.0.me201012090051,"uky.article.imageviewer.views.ImageView",1410340847179
activated,view,com.genuitec.myeclipse.perspective,9.0.0.me201106290046,"org.eclipse.wst.common.snippets.internal.ui.SnippetsView",1410340848208
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1410340848214
closed,view,com.genuitec.myeclipse.perspective,9.0.0.me201106290046,"org.eclipse.wst.common.snippets.internal.ui.SnippetsView",1410340848223
started,bundle,com.genuitec.eclipse.browser,9.0.0.me201012090051,"com.genuitec.eclipse.browser",1410340851020
opened,view,com.genuitec.eclipse.browser,9.0.0.me201012090051,"com.genuitec.eclipse.ui.HTMLView",1410340852164
activated,view,com.genuitec.eclipse.browser,9.0.0.me201012090051,"com.genuitec.eclipse.ui.HTMLView",1410340852178
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1410340852783
closed,view,com.genuitec.eclipse.browser,9.0.0.me201012090051,"com.genuitec.eclipse.ui.HTMLView",1410340852790
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410340855828
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410340941281
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410340944164
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410340954118
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410340959434
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1410341008664
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1410341008785
started,bundle,org.tigris.subversion.clientadapter.javahl,1.8.8,"org.tigris.subversion.clientadapter.javahl",1410341054628
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.8.3,"org.tigris.subversion.clientadapter.svnkit",1410341054642
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1410341055688
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.200.v201008201800,"org.eclipse.jst.ws.jaxrs.core",1410341055825
started,bundle,org.springframework.ide.eclipse.ui,2.5.2.me201103110135,"org.springframework.ide.eclipse.ui",1410341056713
started,bundle,org.springframework.ide.eclipse.beans.ui,2.5.2.me201103110135,"org.springframework.ide.eclipse.beans.ui",1410341056733
started,bundle,org.springframework.ide.eclipse.core,2.5.2.me201103162335,"org.springframework.ide.eclipse.core",1410341057191
started,bundle,org.springframework.ide.eclipse.aop.core,2.5.2.201101081000-RELEASE,"org.springframework.ide.eclipse.aop.core",1410341057193
started,bundle,org.springframework.ide.eclipse.aop.ui,2.5.2.me201102240211,"org.springframework.ide.eclipse.aop.ui",1410341057213
started,bundle,org.springframework.ide.eclipse.beans.core,2.5.2.me201103162335,"org.springframework.ide.eclipse.beans.core",1410341057572
error,log,,,"Could not auto-share project MangoJava",1410341057783
started,bundle,com.genuitec.eclipse.fileview,9.0.0.me201012090051,"com.genuitec.eclipse.fileview",1410341058253
started,bundle,org.springframework.ide.eclipse.webflow.ui,2.5.2.me201102240211,"org.springframework.ide.eclipse.webflow.ui",1410341058893
started,bundle,org.eclipse.wst.sse.core,1.1.502.me201012090051,"org.eclipse.wst.sse.core",1410341059069
started,bundle,org.springframework.ide.eclipse.webflow.core,2.5.2.me201102240211,"org.springframework.ide.eclipse.webflow.core",1410341059109
started,bundle,org.eclipse.wst.xml.core,1.1.502.me201105051700,"org.eclipse.wst.xml.core",1410341061047
started,bundle,org.hibernate.eclipse.jdt.ui,3.2.4.CR1-me201012090051,"org.hibernate.eclipse.jdt.ui",1410341094753
started,bundle,org.eclipse.jdt.apt.core,3.3.401.R36_v20100727-0110,"org.eclipse.jdt.apt.core",1410341094785
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1410341094816
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1410341096226
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1410341096301
started,bundle,org.maven.ide.eclipse.maven_model_edit,0.10.0.20100209-0800,"org.maven.ide.eclipse.maven_model_edit",1410341096301
started,bundle,org.maven.ide.eclipse,0.10.0.me201106051918,"org.maven.ide.eclipse",1410341096873
started,bundle,org.maven.ide.eclipse.jdt,0.10.0.me201005202248,"org.maven.ide.eclipse.jdt",1410341096891
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410341099487
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1410341099776
opened,view,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1410341100120
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1410341100204
started,bundle,com.genuitec.eclipse.springframework,9.0.0.me201106062019,"com.genuitec.eclipse.springframework",1410341100213
error,log,,,"Unable to update index for central|http://repo1.maven.org/maven2",1410341100401
started,bundle,org.springframework.ide.eclipse.beans.core.metadata,2.5.2.201101081000-RELEASE,"org.springframework.ide.eclipse.beans.core.metadata",1410341100466
opened,view,com.genuitec.eclipse.springframework,9.0.0.me201106062019,"org.springframework.ide.eclipse.ui.navigator.springExplorer",1410341100542
activated,perspective,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavaPerspective",1410341100573
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1410341100822
started,bundle,com.genuitec.eclipse.jsf,9.0.0.me201106131939,"com.genuitec.eclipse.jsf",1410341101108
activated,view,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1410341103283
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1410341103341
closed,view,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1410341103357
activated,view,com.genuitec.eclipse.springframework,9.0.0.me201106062019,"org.springframework.ide.eclipse.ui.navigator.springExplorer",1410341105168
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1410341105179
closed,view,com.genuitec.eclipse.springframework,9.0.0.me201106062019,"org.springframework.ide.eclipse.ui.navigator.springExplorer",1410341105190
opened,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavadocView",1410341109099
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavadocView",1410341109122
opened,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.SourceView",1410341110990
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.SourceView",1410341111068
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavadocView",1410341113311
closed,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.SourceView",1410341113313
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1410341114759
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1410341116454
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1410341116456
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410341118201
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410341290164
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410341291611
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410341300927
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410341302342
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410341485207
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410341486445
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410341495359
started,bundle,com.genuitec.eclipse.desktop,9.0.0.me201012172208,"com.genuitec.eclipse.desktop",1410341497495
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410341498701
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410341509124
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1410341509978
started,bundle,org.eclipse.wst.validation.ui,1.2.204.me201012090051,"org.eclipse.wst.validation.ui",1410341509979
started,bundle,org.eclipse.wst.validation,1.2.200.me201103162335,"org.eclipse.wst.validation",1410341510192
