what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1410334486379
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1410334486379
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1410334486380
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1410334486381
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1410334486381
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1410334486382
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1410334486383
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1410334486384
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1410334486385
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1410334486385
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1410334486386
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1410334486387
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1410334486388
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1410334486389
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1410334486391
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1410334486392
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1410334486394
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1410334486395
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1410334486396
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1410334486397
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1410334486398
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1410334486399
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1410334486399
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1410334486400
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.me201106292137,"org.eclipse.wst.common.project.facet.core",1410334486400
started,bundle,org.eclipse.wst.common.snippets,1.2.1.me201012090051,"org.eclipse.wst.common.snippets",1410334486401
started,bundle,org.eclipse.wst.jsdt.atfdebug,0.0.1.me201012110023,"org.eclipse.wst.jsdt.atfdebug",1410334486402
started,bundle,org.eclipse.wst.web,1.1.401.v201007151900,"org.eclipse.wst.web",1410334486402
started,bundle,org.eclipse.wst.xml.core,1.1.502.me201105051700,"org.eclipse.wst.xml.core",1410334486403
started,bundle,org.jboss.tools.common,2.0.0.me201003052220,"org.jboss.tools.common",1410334486404
started,bundle,org.jboss.tools.common.model,2.0.0.me201012090051,"org.jboss.tools.common.model",1410334486404
started,bundle,org.jboss.tools.jsf.ui,2.0.0.me201012090051,"org.jboss.tools.jsf.ui",1410334486405
started,bundle,org.jboss.tools.jst.web.ui,2.0.0.me201012090051,"org.jboss.tools.jst.web.ui",1410334486405
started,bundle,org.jboss.tools.vpe,2.1.0.me201012090051,"org.jboss.tools.vpe",1410334486406
started,bundle,org.jboss.tools.vpe.xulrunner,2.1.0.me201012090051,"org.jboss.tools.vpe.xulrunner",1410334486416
started,bundle,org.springframework.ide.eclipse.osgi.targetdefinition,2.5.2.201101081000-RELEASE,"org.springframework.ide.eclipse.osgi.targetdefinition",1410334486416
started,bundle,com.genuitec.eclipse.core.common,9.0.0.me201105301859,"com.genuitec.eclipse.core.common",1410334486417
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1410334486418
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1410334486418
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.1.0,"org.tigris.subversion.subclipse.tools.usage",1410334486418
started,bundle,com.collabnet.subversion.merge,4.0.2,"com.collabnet.subversion.merge",1410334486419
started,bundle,org.tigris.subversion.clientadapter,1.10.1,"org.tigris.subversion.clientadapter",1410334486419
started,bundle,org.tigris.subversion.subclipse.core,1.10.4,"org.tigris.subversion.subclipse.core",1410334486420
started,bundle,org.tigris.subversion.subclipse.ui,1.10.4,"org.tigris.subversion.subclipse.ui",1410334486421
started,bundle,com.genuitec.eclipse.core,9.1.0.me201106292137,"com.genuitec.eclipse.core",1410334486421
os,sysinfo,,,"win32",1410334486425
arch,sysinfo,,,"x86",1410334486425
ws,sysinfo,,,"win32",1410334486425
locale,sysinfo,,,"en_US",1410334486425
processors,sysinfo,,,"4",1410334486425
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1410334486425
java.runtime.version,sysinfo,,,"1.6.0_13-b03",1410334486425
java.specification.name,sysinfo,,,"Java Platform API Specification",1410334486425
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1410334486425
java.specification.version,sysinfo,,,"1.6",1410334486425
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1410334486425
java.version,sysinfo,,,"1.6.0_13",1410334486425
java.vm.info,sysinfo,,,"mixed mode",1410334486425
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1410334486425
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1410334486425
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1410334486425
java.vm.specification.version,sysinfo,,,"1.0",1410334486425
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1410334486425
java.vm.version,sysinfo,,,"11.3-b02",1410334486425
started,bundle,com.genuitec.org.hibernate.eclipse,3.2.4.CR1-me201012090051,"com.genuitec.org.hibernate.eclipse",1410334490976
started,bundle,com.genuitec.eclipse.dashboard,9.0.0.me201105262038,"com.genuitec.eclipse.dashboard",1410334491291
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410334495881
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410334496050
started,bundle,com.genuitec.pulse.client.targetcfg.collab.workspace.ui,4.0.0.v201105241300,"com.genuitec.pulse.client.targetcfg.collab.workspace.ui",1410334496189
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410334505037
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410334603684
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410334605420
error,log,,,"Unhandled event loop exception",1410338114134
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1410340024249
started,bundle,org.eclipse.update.configurator.manipulator,3.2.0.v201103142100,"org.eclipse.update.configurator.manipulator",1410340337820
started,bundle,com.genuitec.pulse.installer.base,4.0.0.v201106171500,"com.genuitec.pulse.installer.base",1410340379956
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410340517572
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410340518102
started,bundle,com.adobe.flexide.as.core,4.5.1.313231,"com.adobe.flexide.as.core",1410340519935
started,bundle,com.adobe.flexide.mxml.core,4.5.1.313231,"com.adobe.flexide.mxml.core",1410340520021
started,bundle,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.as.editor",1410340520347
started,bundle,com.adobe.flexbuilder.mxml.editor,4.5.1.313231,"com.adobe.flexbuilder.mxml.editor",1410340520481
stopped,bundle,com.adobe.flexbuilder.standalone,4.5.1.313231,"com.adobe.flexbuilder.standalone",1410340521653
stopped,bundle,com.adobe.flexbuilder.debug.ui,4.5.1.313231,"com.adobe.flexbuilder.debug.ui",1410340521653
stopped,bundle,com.adobe.flashbuilder.multiplatform.android.ui,4.5.1.313231,"com.adobe.flashbuilder.multiplatform.android.ui",1410340521669
stopped,bundle,com.adobe.flashbuilder.multiplatform.ios.ui,4.5.1.313231,"com.adobe.flashbuilder.multiplatform.ios.ui",1410340521671
stopped,bundle,com.qnx.flashbuilder.multiplatform.qnx.ui,1.0.1.201104252316,"com.qnx.flashbuilder.multiplatform.qnx.ui",1410340521672
stopped,bundle,com.adobe.flashbuilder.project.multiplatform.ui,4.5.1.313231,"com.adobe.flashbuilder.project.multiplatform.ui",1410340521672
stopped,bundle,com.adobe.flexbuilder.ajaxbridge,4.5.1.313231,"com.adobe.flexbuilder.ajaxbridge",1410340521675
stopped,bundle,com.adobe.flexbuilder.dcrad,4.5.1.313231,"com.adobe.flexbuilder.dcrad",1410340521693
stopped,bundle,com.adobe.flexbuilder.mxml.editor,4.5.1.313231,"com.adobe.flexbuilder.mxml.editor",1410340521773
stopped,bundle,com.adobe.flexbuilder.css.editor,4.5.1.313231,"com.adobe.flexbuilder.css.editor",1410340521785
stopped,bundle,com.adobe.flexbuilder.exportimport,4.5.1.313231,"com.adobe.flexbuilder.exportimport",1410340521785
stopped,bundle,com.adobe.flexbuilder.flashbridge,4.5.1.313231,"com.adobe.flexbuilder.flashbridge",1410340521785
stopped,bundle,com.adobe.flexbuilder.flexunit,4.5.1.313231,"com.adobe.flexbuilder.flexunit",1410340521802
stopped,bundle,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.as.editor",1410340521802
stopped,bundle,com.adobe.flexbuilder.importartwork,4.5.1.313231,"com.adobe.flexbuilder.importartwork",1410340521803
stopped,bundle,com.adobe.flexbuilder.tengine,4.5.1.313231,"com.adobe.flexbuilder.tengine",1410340521803
stopped,bundle,com.adobe.flexbuilder.editorcore,4.5.1.313231,"com.adobe.flexbuilder.editorcore",1410340521803
stopped,bundle,com.adobe.flexbuilder.debug,4.5.1.313231,"com.adobe.flexbuilder.debug",1410340521804
stopped,bundle,com.adobe.flash.profiler,4.5.1.313231,"com.adobe.flash.profiler",1410340521830
stopped,bundle,com.adobe.flexbuilder.designview,4.5.1.313231,"com.adobe.flexbuilder.designview",1410340521831
stopped,bundle,com.adobe.flashbuilder.launching.multiplatform.ui,4.5.1.313231,"com.adobe.flashbuilder.launching.multiplatform.ui",1410340521872
stopped,bundle,com.adobe.flexbuilder.launching.ui,4.5.1.313231,"com.adobe.flexbuilder.launching.ui",1410340521887
stopped,bundle,com.adobe.flexbuilder.project.ui,4.5.1.313231,"com.adobe.flexbuilder.project.ui",1410340521887
stopped,bundle,com.adobe.flexbuilder.monitors.network,4.5.1.313231,"com.adobe.flexbuilder.monitors.network",1410340521887
stopped,bundle,com.adobe.flexide.exportimport,4.5.1.313231,"com.adobe.flexide.exportimport",1410340521888
stopped,bundle,com.adobe.flexide.fcproject,4.5.1.313231,"com.adobe.flexide.fcproject",1410340521888
stopped,bundle,com.adobe.flexide.fonts,4.5.1.313231,"com.adobe.flexide.fonts",1410340521889
stopped,bundle,com.adobe.flexide.designitems,4.5.1.313231,"com.adobe.flexide.designitems",1410340521889
stopped,bundle,com.adobe.flexide.multiplatform.ios,4.5.1.313231,"com.adobe.flexide.multiplatform.ios",1410340521889
stopped,bundle,com.adobe.flexide.refactoring.core,4.5.1.313231,"com.adobe.flexide.refactoring.core",1410340521890
stopped,bundle,com.adobe.flexide.mxml.core,4.5.1.313231,"com.adobe.flexide.mxml.core",1410340521890
stopped,bundle,com.adobe.flexide.css.core,4.5.1.313231,"com.adobe.flexide.css.core",1410340521907
stopped,bundle,com.adobe.flexide.as.core,4.5.1.313231,"com.adobe.flexide.as.core",1410340521907
stopped,bundle,com.adobe.flexide.externaleditors,4.5.1.313231,"com.adobe.flexide.externaleditors",1410340521907
stopped,bundle,com.adobe.flexide.editorcore,4.5.1.313231,"com.adobe.flexide.editorcore",1410340521907
stopped,bundle,com.adobe.flexbuilder.mxmlmodel,4.5.1.313231,"com.adobe.flexbuilder.mxmlmodel",1410340521907
stopped,bundle,com.adobe.flexide.multiplatform.android,4.5.1.313231,"com.adobe.flexide.multiplatform.android",1410340521907
stopped,bundle,com.qnx.flexide.multiplatform.qnx,1.0.1.201104252316,"com.qnx.flexide.multiplatform.qnx",1410340521907
stopped,bundle,com.adobe.flexide.launching.multiplatform,4.5.1.313231,"com.adobe.flexide.launching.multiplatform",1410340521907
stopped,bundle,com.adobe.flexide.launching,4.5.1.313231,"com.adobe.flexide.launching",1410340521907
stopped,bundle,com.adobe.flexbuilder.codemodel,4.5.1.313231,"com.adobe.flexbuilder.codemodel",1410340521908
stopped,bundle,com.adobe.flash.codemodel.core,4.5.1.313231,"com.adobe.flash.codemodel.core",1410340521908
stopped,bundle,com.adobe.flash.codemodel.osgi,4.5.1.313231,"com.adobe.flash.codemodel.osgi",1410340521908
stopped,bundle,com.genuitec.eclipse.easie.geronimo1,9.0.0.me201105051700,"com.genuitec.eclipse.easie.geronimo1",1410340521908
stopped,bundle,com.genuitec.eclipse.easie.geronimo2,9.0.0.me201105301859,"com.genuitec.eclipse.easie.geronimo2",1410340521908
stopped,bundle,com.genuitec.eclipse.easie.jboss2,9.0.0.me201105051700,"com.genuitec.eclipse.easie.jboss2",1410340521908
stopped,bundle,com.genuitec.eclipse.easie.jboss3,9.0.0.me201105051700,"com.genuitec.eclipse.easie.jboss3",1410340521908
stopped,bundle,com.genuitec.eclipse.easie.jboss4,9.0.0.me201105051700,"com.genuitec.eclipse.easie.jboss4",1410340521908
stopped,bundle,com.genuitec.eclipse.easie.jboss5,9.0.0.me201105051700,"com.genuitec.eclipse.easie.jboss5",1410340521908
stopped,bundle,com.genuitec.eclipse.easie.jboss6,9.0.0.me201105051700,"com.genuitec.eclipse.easie.jboss6",1410340521908
stopped,bundle,com.genuitec.eclipse.easie.jboss,9.0.0.me201105051700,"com.genuitec.eclipse.easie.jboss",1410340521908
stopped,bundle,com.genuitec.eclipse.easie.jetty4,9.0.0.me201105051700,"com.genuitec.eclipse.easie.jetty4",1410340521908
stopped,bundle,com.genuitec.eclipse.easie.jetty5,9.0.0.me201105051700,"com.genuitec.eclipse.easie.jetty5",1410340521908
stopped,bundle,com.genuitec.eclipse.easie.jetty6,9.0.0.me201105051700,"com.genuitec.eclipse.easie.jetty6",1410340521908
stopped,bundle,com.genuitec.eclipse.easie.jetty7,9.0.0.me201105192136,"com.genuitec.eclipse.easie.jetty7",1410340521908
stopped,bundle,com.genuitec.eclipse.easie.jetty,9.0.0.me201105051700,"com.genuitec.eclipse.easie.jetty",1410340521908
stopped,bundle,com.genuitec.eclipse.easie.jonas3,9.0.0.me201105051700,"com.genuitec.eclipse.easie.jonas3",1410340521908
stopped,bundle,com.genuitec.eclipse.easie.jonas4,9.0.0.me201105051700,"com.genuitec.eclipse.easie.jonas4",1410340521908
stopped,bundle,com.genuitec.eclipse.easie.jonas5,9.0.0.me201105051700,"com.genuitec.eclipse.easie.jonas5",1410340521908
stopped,bundle,com.genuitec.eclipse.easie.jonas,9.0.0.me201105051700,"com.genuitec.eclipse.easie.jonas",1410340521908
stopped,bundle,com.genuitec.eclipse.easie.jrun4,9.0.0.me201105051700,"com.genuitec.eclipse.easie.jrun4",1410340521908
stopped,bundle,com.genuitec.eclipse.easie.jrun,9.0.0.me201105051700,"com.genuitec.eclipse.easie.jrun",1410340521908
stopped,bundle,com.genuitec.eclipse.easie.oracle10,9.0.0.me201105051700,"com.genuitec.eclipse.easie.oracle10",1410340521908
stopped,bundle,com.genuitec.eclipse.easie.oracle9,9.0.0.me201105051700,"com.genuitec.eclipse.easie.oracle9",1410340521908
stopped,bundle,com.genuitec.eclipse.easie.orion1,9.0.0.me201105051700,"com.genuitec.eclipse.easie.orion1",1410340521908
stopped,bundle,com.genuitec.eclipse.easie.orion2,9.0.0.me201105051700,"com.genuitec.eclipse.easie.orion2",1410340521908
stopped,bundle,com.genuitec.eclipse.easie.oracle,9.0.0.me201105051700,"com.genuitec.eclipse.easie.oracle",1410340521908
stopped,bundle,com.genuitec.eclipse.easie.resin2,9.0.0.me201105051700,"com.genuitec.eclipse.easie.resin2",1410340521908
stopped,bundle,com.genuitec.eclipse.easie.resin3,9.0.0.me201105051700,"com.genuitec.eclipse.easie.resin3",1410340521908
stopped,bundle,com.genuitec.eclipse.easie.resin4,9.0.0.me201105051700,"com.genuitec.eclipse.easie.resin4",1410340521908
stopped,bundle,com.genuitec.eclipse.easie.resin,9.0.0.me201105301859,"com.genuitec.eclipse.easie.resin",1410340521908
stopped,bundle,com.genuitec.eclipse.easie.sun8,9.0.0.me201105051700,"com.genuitec.eclipse.easie.sun8",1410340521908
stopped,bundle,com.genuitec.eclipse.easie.sun81,9.0.0.me201105051700,"com.genuitec.eclipse.easie.sun81",1410340521908
