what,kind,bundleId,bundleVersion,description,time
started,bundle,com.genuitec.eclipse.persistence.jpa,9.0.0.me201106221611,"com.genuitec.eclipse.persistence.jpa",1410342528934
started,bundle,com.genuitec.eclipse.ws.xfire,9.0.0.me201106162328,"com.genuitec.eclipse.ws.xfire",1410342529758
started,bundle,com.genuitec.eclipse.ws,9.0.0.me201106162328,"com.genuitec.eclipse.ws",1410342530736
started,bundle,com.genuitec.eclipse.lib.spring3,9.0.0.me201102240211,"com.genuitec.eclipse.lib.spring3",1410342531363
started,bundle,com.genuitec.eclipse.portlet,9.0.0.me201106082305,"com.genuitec.eclipse.portlet",1410342535687
started,bundle,com.genuitec.eclipse.lib.struts2,9.0.0.me201105051700,"com.genuitec.eclipse.lib.struts2",1410342535820
started,bundle,com.genuitec.eclipse.lib.jpa2,9.0.0.me201012172208,"com.genuitec.eclipse.lib.jpa2",1410342537174
started,bundle,com.genuitec.org.hibernate.eclipse.console,3.2.4.CR1-me201012090051,"com.genuitec.org.hibernate.eclipse.console",1410342538527
started,bundle,com.genuitec.eclipse.hibernate,9.0.0.me201105051700,"com.genuitec.eclipse.hibernate",1410342538747
started,bundle,org.eclipse.wst.common.environment,1.0.400.v200912181832,"org.eclipse.wst.common.environment",1410342538784
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410342541956
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410342541964
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410342561874
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1410342561897
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410342562161
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410342562700
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1410342564576
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1410342572805
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1410342595449
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410342595818
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410342596768
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1410342597039
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1410342597181
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1410342606406
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410342606507
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1410342634973
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1410342635152
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410342635686
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410342649052
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1410342652464
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410342653143
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410342653151
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410342654002
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410342687628
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1410342688593
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410342693466
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410342696509
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410342705598
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410342712261
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1410342712287
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1410342714569
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410342717654
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410342721934
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1410342721965
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410342728455
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410342749867
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410342754814
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1410342754898
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410342754900
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410342758570
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410342758628
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1410342768824
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410342771607
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410342771688
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1410342780624
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410342780869
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410342780938
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1410342806295
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410342809022
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410342809097
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1410342825584
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410342829198
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1410342831367
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410342834500
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410342834618
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1410342838343
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410342842580
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1410342873378
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410342879597
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410342879661
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1410342884320
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410342884548
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410342884615
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1410342889602
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410342890620
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410342927386
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1410342928903
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410342936415
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410342939432
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410342940819
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410343014578
started,bundle,org.eclipse.wst.html.core,1.1.402.me201103140131,"org.eclipse.wst.html.core",1410343017432
started,bundle,org.eclipse.wst.css.core,1.1.401.v201008161749,"org.eclipse.wst.css.core",1410343017477
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1410343018981
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410343021717
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410343028163
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1410343028201
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410343030609
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1410343032151
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.navigate.linkWithEditor",1410343032318
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.navigate.linkWithEditor",1410343032591
started,bundle,com.adobe.flexbuilder.flexunit,4.5.1.313231,"com.adobe.flexbuilder.flexunit",1410343037646
started,bundle,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.as.editor",1410343037783
started,bundle,com.genuitec.eclipse.visualvm,9.0.0.me201105051700,"com.genuitec.eclipse.visualvm",1410343037799
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410343040805
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410343110455
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410343134072
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1410343135450
started,bundle,org.eclipse.wst.common.emf,1.2.1.v201008260500,"org.eclipse.wst.common.emf",1410343135570
started,bundle,org.eclipse.jem.util,2.1.2.v201008120100,"org.eclipse.jem.util",1410343135607
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1410343135630
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.2.v201008242000,"org.eclipse.wst.common.emfworkbench.integration",1410343135647
started,bundle,org.eclipse.wst.common.modulecore,1.2.3.me201012090051,"org.eclipse.wst.common.modulecore",1410343135694
started,bundle,org.eclipse.jst.j2ee.core,1.2.2.v201008120100,"org.eclipse.jst.j2ee.core",1410343135724
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1410343135757
started,bundle,org.eclipse.jst.j2ee,1.1.402.me201106221611,"org.eclipse.jst.j2ee",1410343135933
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1410343136422
started,bundle,org.eclipse.wst.jsdt.core,1.1.2.me201106211924,"org.eclipse.wst.jsdt.core",1410343142979
started,bundle,org.eclipse.wst.jsdt.ui,1.1.2.me201106211924,"org.eclipse.wst.jsdt.ui",1410343143173
started,bundle,org.springframework.ide.eclipse.beans.ui.refactoring,2.5.2.me201102240211,"org.springframework.ide.eclipse.beans.ui.refactoring",1410343143368
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410343143558
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410343143657
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1410343143687
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410343153658
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410343154734
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1410343154741
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410343162572
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410343162644
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1410343174318
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410343178266
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410343178333
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1410343189612
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410343189846
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410343189926
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1410343223845
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410343228701
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410343228780
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410343239523
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1410343239546
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410343245430
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410343253822
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410343253896
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410343259791
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.navigate.backwardHistory",1410343259793
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1410343262054
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410343326969
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410343327070
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1410343328108
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410343328318
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410343328422
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1410343339525
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410343339738
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410343339807
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1410343348068
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410343349250
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410343349333
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1410343353765
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410343381160
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410343381225
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410343407192
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410343409091
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410343409192
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410343409260
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.navigate.openResource",1410343409260
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1410343415500
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410343417264
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410343425065
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410343425134
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1410343430714
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textStart",1410343431106
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410343435566
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410343435645
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410343435650
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410343506959
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1410343507724
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1410343508737
started,bundle,org.eclipse.wst.command.env.ui,1.1.3.v201004211805,"org.eclipse.wst.command.env.ui",1410343519018
started,bundle,org.eclipse.wst.ws.explorer,1.0.507.v201004220342,"org.eclipse.wst.ws.explorer",1410343519078
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410343524531
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410343529396
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1410343529445
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410343533874
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410343546359
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1410343546414
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410343550346
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410343551529
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1410343551584
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410343556756
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410343584899
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410343584899
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410343586368
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410343586368
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410343587098
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1410343587099
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410343588012
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410343588970
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1410343589570
started,bundle,com.adobe.flexide.as.core,4.5.1.313231,"com.adobe.flexide.as.core",1410343591132
started,bundle,com.adobe.flexide.mxml.core,4.5.1.313231,"com.adobe.flexide.mxml.core",1410343591156
started,bundle,com.adobe.flexbuilder.mxml.editor,4.5.1.313231,"com.adobe.flexbuilder.mxml.editor",1410343591249
stopped,bundle,com.adobe.flexbuilder.standalone,4.5.1.313231,"com.adobe.flexbuilder.standalone",1410343591627
stopped,bundle,com.adobe.flexbuilder.debug.ui,4.5.1.313231,"com.adobe.flexbuilder.debug.ui",1410343591629
stopped,bundle,com.adobe.flashbuilder.multiplatform.android.ui,4.5.1.313231,"com.adobe.flashbuilder.multiplatform.android.ui",1410343591629
stopped,bundle,com.adobe.flashbuilder.multiplatform.ios.ui,4.5.1.313231,"com.adobe.flashbuilder.multiplatform.ios.ui",1410343591629
stopped,bundle,com.qnx.flashbuilder.multiplatform.qnx.ui,1.0.1.201104252316,"com.qnx.flashbuilder.multiplatform.qnx.ui",1410343591629
stopped,bundle,com.adobe.flashbuilder.project.multiplatform.ui,4.5.1.313231,"com.adobe.flashbuilder.project.multiplatform.ui",1410343591629
stopped,bundle,com.adobe.flexbuilder.ajaxbridge,4.5.1.313231,"com.adobe.flexbuilder.ajaxbridge",1410343591629
stopped,bundle,com.adobe.flexbuilder.dcrad,4.5.1.313231,"com.adobe.flexbuilder.dcrad",1410343591645
stopped,bundle,com.adobe.flexbuilder.mxml.editor,4.5.1.313231,"com.adobe.flexbuilder.mxml.editor",1410343591710
stopped,bundle,com.adobe.flexbuilder.css.editor,4.5.1.313231,"com.adobe.flexbuilder.css.editor",1410343591710
stopped,bundle,com.adobe.flexbuilder.exportimport,4.5.1.313231,"com.adobe.flexbuilder.exportimport",1410343591710
stopped,bundle,com.adobe.flexbuilder.flashbridge,4.5.1.313231,"com.adobe.flexbuilder.flashbridge",1410343591710
stopped,bundle,com.adobe.flexbuilder.flexunit,4.5.1.313231,"com.adobe.flexbuilder.flexunit",1410343591720
stopped,bundle,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.as.editor",1410343591720
stopped,bundle,com.adobe.flexbuilder.importartwork,4.5.1.313231,"com.adobe.flexbuilder.importartwork",1410343591720
stopped,bundle,com.adobe.flexbuilder.tengine,4.5.1.313231,"com.adobe.flexbuilder.tengine",1410343591738
stopped,bundle,com.adobe.flexbuilder.editorcore,4.5.1.313231,"com.adobe.flexbuilder.editorcore",1410343591738
stopped,bundle,com.adobe.flexbuilder.debug,4.5.1.313231,"com.adobe.flexbuilder.debug",1410343591738
stopped,bundle,com.adobe.flash.profiler,4.5.1.313231,"com.adobe.flash.profiler",1410343591738
stopped,bundle,com.adobe.flexbuilder.designview,4.5.1.313231,"com.adobe.flexbuilder.designview",1410343591775
stopped,bundle,com.adobe.flashbuilder.launching.multiplatform.ui,4.5.1.313231,"com.adobe.flashbuilder.launching.multiplatform.ui",1410343591775
stopped,bundle,com.adobe.flexbuilder.launching.ui,4.5.1.313231,"com.adobe.flexbuilder.launching.ui",1410343591775
stopped,bundle,com.adobe.flexbuilder.project.ui,4.5.1.313231,"com.adobe.flexbuilder.project.ui",1410343591775
